code	latitude	longitude	latitude_dec	longitude_dec	GSA	subarea						
06c_Mb_01	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_02	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_03	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_04	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_05	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_06	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_07	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_08	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_09	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_10	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_11	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_12	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_13	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_14	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_15	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_16	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_17	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_18	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_19	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_20	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_21	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_22	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_23	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_24	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_25	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_26	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_27	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_28	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_29	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_30	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_31	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_32	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_33	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_34	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_35	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_36	41.34.201	003.01.542	41.57001667	3.0257	6	c						
06c_Mb_37	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_38	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_39	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_40	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_41	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_42	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_43	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_44	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_45	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_46	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_47	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_48	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_49	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
06c_Mb_50	41.36.301	002.47.252	41.60501667	2.787533333	6	c						
09b_Mb_01	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_02	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_03	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_04	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_05	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_06	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_07	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_08	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_09	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_10	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_11	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_12	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_13	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_14	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_15	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_16	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_17	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_18	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_19	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_20	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_21	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_22	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_23	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_24	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_25	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_26	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_27	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_28	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_29	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_30	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_31	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_32	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_33	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_34	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_35	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_36	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_37	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_38	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_39	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_40	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_41	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_42	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_43	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_44	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_45	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_46	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_47	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_48	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_49	42_61_163	10_99_420	42.6116	10.9942	9	b						
09b_Mb_50	42_61_163	10_99_420	42.6116	10.9942	9	b						
11c_Mb_01	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_02	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_03	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_04	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_05	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_06	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_07	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_08	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_09	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_10	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_11	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_12	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_13	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_14	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_15	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_16	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_17	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_18	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_19	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_20	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_21	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_22	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_23	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_24	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_25	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_26	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_27	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_28	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_29	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_30	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_31	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_32	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_33	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_34	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_35	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_36	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_37	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_38	"39_12'11""N"	"8_02'12""E"	39.20305556	8.036666667	11	c						
11c_Mb_39	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_40	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_41	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_42	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_43	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_44	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_45	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_46	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_47	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_48	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_49	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11c_Mb_50	"39_21'44""N"	"8_06'56""E"	39.36222222	8.115555556	11	c						
11de_Mb_01	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_02	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_03	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_04	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_05	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_06	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_07	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_08	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_09	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_10	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_11	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_12	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_13	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_14	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_15	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_16	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_17	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_18	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_19	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_20	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_21	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_22	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_23	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_24	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_25	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_26	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_27	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_28	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_29	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_30	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_31	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_32	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_33	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_34	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_35	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_36	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_37	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_38	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_39	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_40	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_41	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_42	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_43	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_44	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_45	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_46	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_47	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_48	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_49	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
11de_Mb_50	"40_59'20""N"	"8_42'31""E"	40.98888889	8.708611111	11	e						
17b_Mb_01	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_02	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_03	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_04	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_05	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_06	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_07	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_08	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_09	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_10	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_11	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_12	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_13	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_14	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_15	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_16	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_17	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_18	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_19	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_20	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_21	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_22	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_23	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_24	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_25	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_26	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_27	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_28	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_29	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_30	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_31	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_32	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_33	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_34	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_35	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_36	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_37	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_38	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_39	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_40	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_41	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_42	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_43	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_44	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_45	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_46	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_47	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_48	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_49	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17b_Mb_50	"43__00'_00"""	"15_00'00"""	43	15	17	a						
17a_Mb_01	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_02	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_03	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_04	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_05	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_06	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_07	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_08	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_09	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_10	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_11	"43_41'_30"""	"13_30'58"""	43.69166667	13.51611111	17	b						
17a_Mb_12	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_13	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_14	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_15	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_16	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_17	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_18	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_19	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_20	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_21	"43_30'00"""	14_30'_00	43.5	14.5	17	b						
17a_Mb_22	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_23	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_24	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_25	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_26	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_27	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_28	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_29	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_30	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_31	"43_28'00"""	14_50'_00	43.46666667	14.83333333	17	b						
17a_Mb_32	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_33	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_34	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_35	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_36	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_37	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_38	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_39	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_40	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_41	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_42	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_43	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_44	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_45	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_46	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_47	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_48	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_49	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
17a_Mb_50	"43__40'_25"""	"14__30'_25"""	43.67361111	14.50694444	17	b						
18a_Mb_01	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_02	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_03	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_04	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_05	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_06	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_07	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_08	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_09	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_10	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_11	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_12	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_13	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_14	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_15	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_16	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_17	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_18	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_19	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_20	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_21	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_22	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_23	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_24	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_25	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_26	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_27	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_28	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_29	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_30	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_31	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_32	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_33	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_34	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_35	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_36	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_37	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_38	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_39	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
18a_Mb_40	41__33'_67''	16__45'_47''	41.56861111	16.76305556	18	a						
